stage,id,subject,topic,concept,answer,lengths,ratio,unique_longest,reasons,repeat_ids
after,Q390,L22,L22302,時間序列切分,B,16/16/16/16,1.0,False,,Q390
after,Q391,L22,L22302,時間序列切分,C,22/21/22/22,1.0153846153846153,False,,Q391
after,Q392,L22,L22302,時間序列切分,C,21/22/24/24,1.0746268656716418,False,,Q392
after,Q393,L22,L22302,時間序列切分,D,19/20/20/21,1.0677966101694916,True,unique-longest-correct,Q393
after,Q394,L22,L22303,視覺化誠信,D,8/17/13/31,2.447368421052632,True,length>=2x;unique-longest-correct;repeated-option-set,"Q394,Q395,Q396,Q397,Q398,Q399"
after,Q395,L22,L22303,視覺化誠信,D,17/8/13/31,2.447368421052632,True,length>=2x;unique-longest-correct;repeated-option-set,"Q394,Q395,Q396,Q397,Q398,Q399"
after,Q396,L22,L22303,視覺化誠信,A,31/13/8/17,2.447368421052632,True,length>=2x;unique-longest-correct;repeated-option-set,"Q394,Q395,Q396,Q397,Q398,Q399"
after,Q397,L22,L22303,視覺化誠信,C,17/8/31/13,2.447368421052632,True,length>=2x;unique-longest-correct;repeated-option-set,"Q394,Q395,Q396,Q397,Q398,Q399"
after,Q398,L22,L22303,視覺化誠信,B,17/31/13/8,2.447368421052632,True,length>=2x;unique-longest-correct;repeated-option-set,"Q394,Q395,Q396,Q397,Q398,Q399"
after,Q399,L22,L22303,視覺化誠信,D,13/8/17/31,2.447368421052632,True,length>=2x;unique-longest-correct;repeated-option-set,"Q394,Q395,Q396,Q397,Q398,Q399"
after,Q400,L22,L22404,K-anonymity 與差分隱私,A,43/24/14/9,2.74468085106383,True,length>=2x;unique-longest-correct;repeated-option-set,"Q400,Q401,Q402,Q403,Q404,Q405"
after,Q401,L22,L22404,K-anonymity 與差分隱私,A,43/14/24/9,2.74468085106383,True,length>=2x;unique-longest-correct;repeated-option-set,"Q400,Q401,Q402,Q403,Q404,Q405"
after,Q402,L22,L22404,K-anonymity 與差分隱私,A,43/14/24/9,2.74468085106383,True,length>=2x;unique-longest-correct;repeated-option-set,"Q400,Q401,Q402,Q403,Q404,Q405"
after,Q403,L22,L22404,K-anonymity 與差分隱私,C,9/14/43/24,2.74468085106383,True,length>=2x;unique-longest-correct;repeated-option-set,"Q400,Q401,Q402,Q403,Q404,Q405"
after,Q404,L22,L22404,K-anonymity 與差分隱私,C,14/9/43/24,2.74468085106383,True,length>=2x;unique-longest-correct;repeated-option-set,"Q400,Q401,Q402,Q403,Q404,Q405"
after,Q405,L22,L22404,K-anonymity 與差分隱私,D,24/9/14/43,2.74468085106383,True,length>=2x;unique-longest-correct;repeated-option-set,"Q400,Q401,Q402,Q403,Q404,Q405"
after,Q406,L23,L23101,Conditional Probability,A,24/11/16/15,1.7142857142857142,True,unique-longest-correct;repeated-option-set,"Q406,Q407,Q408,Q409,Q410,Q411"
after,Q407,L23,L23101,Conditional Probability,A,24/15/11/16,1.7142857142857142,True,unique-longest-correct;repeated-option-set,"Q406,Q407,Q408,Q409,Q410,Q411"
after,Q408,L23,L23101,Conditional Probability,D,15/11/16/24,1.7142857142857142,True,unique-longest-correct;repeated-option-set,"Q406,Q407,Q408,Q409,Q410,Q411"
after,Q409,L23,L23101,Conditional Probability,A,24/16/11/15,1.7142857142857142,True,unique-longest-correct;repeated-option-set,"Q406,Q407,Q408,Q409,Q410,Q411"
after,Q410,L23,L23101,Conditional Probability,D,15/11/16/24,1.7142857142857142,True,unique-longest-correct;repeated-option-set,"Q406,Q407,Q408,Q409,Q410,Q411"
after,Q411,L23,L23101,Conditional Probability,A,24/16/15/11,1.7142857142857142,True,unique-longest-correct;repeated-option-set,"Q406,Q407,Q408,Q409,Q410,Q411"
after,Q412,L23,L23102,Dot Product / Cosine,C,17/28/41/7,2.3653846153846154,True,length>=2x;unique-longest-correct;repeated-option-set,"Q412,Q413,Q414,Q415,Q416,Q417"
after,Q413,L23,L23102,Dot Product / Cosine,C,28/17/41/7,2.3653846153846154,True,length>=2x;unique-longest-correct;repeated-option-set,"Q412,Q413,Q414,Q415,Q416,Q417"
after,Q414,L23,L23102,Dot Product / Cosine,A,41/28/17/7,2.3653846153846154,True,length>=2x;unique-longest-correct;repeated-option-set,"Q412,Q413,Q414,Q415,Q416,Q417"
after,Q415,L23,L23102,Dot Product / Cosine,B,17/41/28/7,2.3653846153846154,True,length>=2x;unique-longest-correct;repeated-option-set,"Q412,Q413,Q414,Q415,Q416,Q417"
after,Q416,L23,L23102,Dot Product / Cosine,B,28/41/17/7,2.3653846153846154,True,length>=2x;unique-longest-correct;repeated-option-set,"Q412,Q413,Q414,Q415,Q416,Q417"
after,Q417,L23,L23102,Dot Product / Cosine,B,28/41/7/17,2.3653846153846154,True,length>=2x;unique-longest-correct;repeated-option-set,"Q412,Q413,Q414,Q415,Q416,Q417"
after,Q418,L23,L23103,Learning Rate,A,32/10/12/12,2.8235294117647056,True,length>=2x;unique-longest-correct;repeated-option-set,"Q418,Q419,Q420,Q421,Q422,Q423"
after,Q419,L23,L23103,Learning Rate,B,10/32/12/12,2.8235294117647056,True,length>=2x;unique-longest-correct;repeated-option-set,"Q418,Q419,Q420,Q421,Q422,Q423"
after,Q420,L23,L23103,Learning Rate,D,10/12/12/32,2.8235294117647056,True,length>=2x;unique-longest-correct;repeated-option-set,"Q418,Q419,Q420,Q421,Q422,Q423"
after,Q421,L23,L23103,Learning Rate,C,12/12/32/10,2.8235294117647056,True,length>=2x;unique-longest-correct;repeated-option-set,"Q418,Q419,Q420,Q421,Q422,Q423"
after,Q422,L23,L23103,Learning Rate,A,32/10/12/12,2.8235294117647056,True,length>=2x;unique-longest-correct;repeated-option-set,"Q418,Q419,Q420,Q421,Q422,Q423"
after,Q423,L23,L23103,Learning Rate,D,12/10/12/32,2.8235294117647056,True,length>=2x;unique-longest-correct;repeated-option-set,"Q418,Q419,Q420,Q421,Q422,Q423"
after,Q424,L23,L23201,L1 / L2 正則化,C,21/21/21/21,1.0,False,,Q424
after,Q425,L23,L23201,L1 / L2 正則化,D,18/14/13/37,2.466666666666667,True,length>=2x;unique-longest-correct;repeated-option-set,"Q425,Q426,Q427,Q428,Q429"
after,Q426,L23,L23201,L1 / L2 正則化,D,13/18/14/37,2.466666666666667,True,length>=2x;unique-longest-correct;repeated-option-set,"Q425,Q426,Q427,Q428,Q429"
after,Q427,L23,L23201,L1 / L2 正則化,A,37/18/13/14,2.466666666666667,True,length>=2x;unique-longest-correct;repeated-option-set,"Q425,Q426,Q427,Q428,Q429"
after,Q428,L23,L23201,L1 / L2 正則化,D,18/13/14/37,2.466666666666667,True,length>=2x;unique-longest-correct;repeated-option-set,"Q425,Q426,Q427,Q428,Q429"
after,Q429,L23,L23201,L1 / L2 正則化,C,13/14/37/18,2.466666666666667,True,length>=2x;unique-longest-correct;repeated-option-set,"Q425,Q426,Q427,Q428,Q429"
after,Q430,L23,L23202,SVM Kernel,C,14/19/45/10,3.13953488372093,True,length>=3x;unique-longest-correct;repeated-option-set,"Q430,Q431,Q432,Q433,Q434,Q435"
after,Q431,L23,L23202,SVM Kernel,D,19/10/14/45,3.13953488372093,True,length>=3x;unique-longest-correct;repeated-option-set,"Q430,Q431,Q432,Q433,Q434,Q435"
after,Q432,L23,L23202,SVM Kernel,C,19/10/45/14,3.13953488372093,True,length>=3x;unique-longest-correct;repeated-option-set,"Q430,Q431,Q432,Q433,Q434,Q435"
after,Q433,L23,L23202,SVM Kernel,D,19/14/10/45,3.13953488372093,True,length>=3x;unique-longest-correct;repeated-option-set,"Q430,Q431,Q432,Q433,Q434,Q435"
after,Q434,L23,L23202,SVM Kernel,D,10/14/19/45,3.13953488372093,True,length>=3x;unique-longest-correct;repeated-option-set,"Q430,Q431,Q432,Q433,Q434,Q435"
after,Q435,L23,L23202,SVM Kernel,A,45/14/10/19,3.13953488372093,True,length>=3x;unique-longest-correct;repeated-option-set,"Q430,Q431,Q432,Q433,Q434,Q435"
after,Q436,L23,L23202,Gradient Boosting,B,33/44/21/22,1.736842105263158,True,unique-longest-correct;repeated-option-set,"Q436,Q437,Q438,Q439,Q440,Q441"
after,Q437,L23,L23202,Gradient Boosting,C,33/22/44/21,1.736842105263158,True,unique-longest-correct;repeated-option-set,"Q436,Q437,Q438,Q439,Q440,Q441"
after,Q438,L23,L23202,Gradient Boosting,A,44/22/33/21,1.736842105263158,True,unique-longest-correct;repeated-option-set,"Q436,Q437,Q438,Q439,Q440,Q441"
after,Q439,L23,L23202,Gradient Boosting,D,21/22/33/44,1.736842105263158,True,unique-longest-correct;repeated-option-set,"Q436,Q437,Q438,Q439,Q440,Q441"
after,Q440,L23,L23202,Gradient Boosting,A,44/33/22/21,1.736842105263158,True,unique-longest-correct;repeated-option-set,"Q436,Q437,Q438,Q439,Q440,Q441"
after,Q441,L23,L23202,Gradient Boosting,D,21/33/22/44,1.736842105263158,True,unique-longest-correct;repeated-option-set,"Q436,Q437,Q438,Q439,Q440,Q441"
after,Q442,L23,L23203,RNN / LSTM,A,39/12/16/15,2.7209302325581395,True,length>=2x;unique-longest-correct;repeated-option-set,"Q442,Q443,Q444,Q445,Q446,Q447"
after,Q443,L23,L23203,RNN / LSTM,B,15/39/12/16,2.7209302325581395,True,length>=2x;unique-longest-correct;repeated-option-set,"Q442,Q443,Q444,Q445,Q446,Q447"
after,Q444,L23,L23203,RNN / LSTM,D,16/15/12/39,2.7209302325581395,True,length>=2x;unique-longest-correct;repeated-option-set,"Q442,Q443,Q444,Q445,Q446,Q447"
after,Q445,L23,L23203,RNN / LSTM,A,39/12/16/15,2.7209302325581395,True,length>=2x;unique-longest-correct;repeated-option-set,"Q442,Q443,Q444,Q445,Q446,Q447"
after,Q446,L23,L23203,RNN / LSTM,A,39/12/16/15,2.7209302325581395,True,length>=2x;unique-longest-correct;repeated-option-set,"Q442,Q443,Q444,Q445,Q446,Q447"
after,Q447,L23,L23203,RNN / LSTM,C,15/12/39/16,2.7209302325581395,True,length>=2x;unique-longest-correct;repeated-option-set,"Q442,Q443,Q444,Q445,Q446,Q447"
after,Q448,L23,L23301,Target Leakage,A,43/17/21/23,2.1147540983606556,True,length>=2x;unique-longest-correct;repeated-option-set,"Q448,Q449,Q450,Q451,Q452,Q453"
after,Q449,L23,L23301,Target Leakage,A,43/21/23/17,2.1147540983606556,True,length>=2x;unique-longest-correct;repeated-option-set,"Q448,Q449,Q450,Q451,Q452,Q453"
after,Q450,L23,L23301,Target Leakage,C,23/21/43/17,2.1147540983606556,True,length>=2x;unique-longest-correct;repeated-option-set,"Q448,Q449,Q450,Q451,Q452,Q453"
after,Q451,L23,L23301,Target Leakage,D,17/23/21/43,2.1147540983606556,True,length>=2x;unique-longest-correct;repeated-option-set,"Q448,Q449,Q450,Q451,Q452,Q453"
after,Q452,L23,L23301,Target Leakage,D,23/21/17/43,2.1147540983606556,True,length>=2x;unique-longest-correct;repeated-option-set,"Q448,Q449,Q450,Q451,Q452,Q453"
after,Q453,L23,L23301,Target Leakage,C,17/23/43/21,2.1147540983606556,True,length>=2x;unique-longest-correct;repeated-option-set,"Q448,Q449,Q450,Q451,Q452,Q453"
after,Q454,L23,L23301,Feature Scaling,A,38/19/13/19,2.235294117647059,True,length>=2x;unique-longest-correct;repeated-option-set,"Q454,Q455,Q456,Q457,Q458,Q459"
after,Q455,L23,L23301,Feature Scaling,C,19/19/38/13,2.235294117647059,True,length>=2x;unique-longest-correct;repeated-option-set,"Q454,Q455,Q456,Q457,Q458,Q459"
after,Q456,L23,L23301,Feature Scaling,B,19/38/13/19,2.235294117647059,True,length>=2x;unique-longest-correct;repeated-option-set,"Q454,Q455,Q456,Q457,Q458,Q459"
after,Q457,L23,L23301,Feature Scaling,A,38/19/19/13,2.235294117647059,True,length>=2x;unique-longest-correct;repeated-option-set,"Q454,Q455,Q456,Q457,Q458,Q459"
after,Q458,L23,L23301,Feature Scaling,A,38/13/19/19,2.235294117647059,True,length>=2x;unique-longest-correct;repeated-option-set,"Q454,Q455,Q456,Q457,Q458,Q459"
after,Q459,L23,L23301,Feature Scaling,A,38/13/19/19,2.235294117647059,True,length>=2x;unique-longest-correct;repeated-option-set,"Q454,Q455,Q456,Q457,Q458,Q459"
after,Q460,L23,L23303,Stratified CV,A,39/17/37/19,1.6027397260273974,True,unique-longest-correct;repeated-option-set,"Q460,Q461,Q462,Q463,Q464,Q465"
after,Q461,L23,L23303,Stratified CV,A,39/37/17/19,1.6027397260273974,True,unique-longest-correct;repeated-option-set,"Q460,Q461,Q462,Q463,Q464,Q465"
after,Q462,L23,L23303,Stratified CV,A,39/37/19/17,1.6027397260273974,True,unique-longest-correct;repeated-option-set,"Q460,Q461,Q462,Q463,Q464,Q465"
after,Q463,L23,L23303,Stratified CV,C,37/19/39/17,1.6027397260273974,True,unique-longest-correct;repeated-option-set,"Q460,Q461,Q462,Q463,Q464,Q465"
after,Q464,L23,L23303,Stratified CV,C,37/19/39/17,1.6027397260273974,True,unique-longest-correct;repeated-option-set,"Q460,Q461,Q462,Q463,Q464,Q465"
after,Q465,L23,L23303,Stratified CV,B,17/39/19/37,1.6027397260273974,True,unique-longest-correct;repeated-option-set,"Q460,Q461,Q462,Q463,Q464,Q465"
after,Q466,L23,L23303,ROC-AUC / PR-AUC,B,24/64/25/12,3.1475409836065578,True,length>=3x;unique-longest-correct;repeated-option-set,"Q466,Q467,Q468,Q469,Q470,Q471"
after,Q467,L23,L23303,ROC-AUC / PR-AUC,D,12/25/24/64,3.1475409836065578,True,length>=3x;unique-longest-correct;repeated-option-set,"Q466,Q467,Q468,Q469,Q470,Q471"
after,Q468,L23,L23303,ROC-AUC / PR-AUC,A,64/24/25/12,3.1475409836065578,True,length>=3x;unique-longest-correct;repeated-option-set,"Q466,Q467,Q468,Q469,Q470,Q471"
after,Q469,L23,L23303,ROC-AUC / PR-AUC,B,12/64/24/25,3.1475409836065578,True,length>=3x;unique-longest-correct;repeated-option-set,"Q466,Q467,Q468,Q469,Q470,Q471"
after,Q470,L23,L23303,ROC-AUC / PR-AUC,D,24/25/12/64,3.1475409836065578,True,length>=3x;unique-longest-correct;repeated-option-set,"Q466,Q467,Q468,Q469,Q470,Q471"
after,Q471,L23,L23303,ROC-AUC / PR-AUC,A,64/25/24/12,3.1475409836065578,True,length>=3x;unique-longest-correct;repeated-option-set,"Q466,Q467,Q468,Q469,Q470,Q471"
after,Q472,L23,L23304,Early Stopping,B,24/41/25/21,1.7571428571428573,True,unique-longest-correct;repeated-option-set,"Q472,Q473,Q474,Q475,Q476,Q477"
after,Q473,L23,L23304,Early Stopping,C,25/24/41/21,1.7571428571428573,True,unique-longest-correct;repeated-option-set,"Q472,Q473,Q474,Q475,Q476,Q477"
after,Q474,L23,L23304,Early Stopping,C,24/25/41/21,1.7571428571428573,True,unique-longest-correct;repeated-option-set,"Q472,Q473,Q474,Q475,Q476,Q477"
after,Q475,L23,L23304,Early Stopping,A,41/21/24/25,1.7571428571428573,True,unique-longest-correct;repeated-option-set,"Q472,Q473,Q474,Q475,Q476,Q477"
after,Q476,L23,L23304,Early Stopping,C,21/24/41/25,1.7571428571428573,True,unique-longest-correct;repeated-option-set,"Q472,Q473,Q474,Q475,Q476,Q477"
after,Q477,L23,L23304,Early Stopping,B,24/41/21/25,1.7571428571428573,True,unique-longest-correct;repeated-option-set,"Q472,Q473,Q474,Q475,Q476,Q477"
after,Q478,L23,L23402,公平性指標取捨,D,15/18/33/37,1.6818181818181819,True,unique-longest-correct;repeated-option-set,"Q478,Q479,Q480,Q481,Q482,Q483"
after,Q479,L23,L23402,公平性指標取捨,A,37/18/15/33,1.6818181818181819,True,unique-longest-correct;repeated-option-set,"Q478,Q479,Q480,Q481,Q482,Q483"
after,Q480,L23,L23402,公平性指標取捨,B,33/37/15/18,1.6818181818181819,True,unique-longest-correct;repeated-option-set,"Q478,Q479,Q480,Q481,Q482,Q483"
after,Q481,L23,L23402,公平性指標取捨,C,33/15/37/18,1.6818181818181819,True,unique-longest-correct;repeated-option-set,"Q478,Q479,Q480,Q481,Q482,Q483"
after,Q482,L23,L23402,公平性指標取捨,D,15/18/33/37,1.6818181818181819,True,unique-longest-correct;repeated-option-set,"Q478,Q479,Q480,Q481,Q482,Q483"
after,Q483,L23,L23402,公平性指標取捨,C,33/18/37/15,1.6818181818181819,True,unique-longest-correct;repeated-option-set,"Q478,Q479,Q480,Q481,Q482,Q483"
